term_str,n,num,stop,pos_max,p,s,i,h,wlen,df,idf,tfidf_n_sum,tfidf_jp_sum,tfidf_cp_sum,tfidf_l2_sum,tfidf_logn_sum,tfidf_sub_sum,tfidf_max_sum,tfidf_bool_sum
complaining,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,11,2,11.33622758948339,6.661916889097728e-06,1.5382809315888743e-05,1.5382809315888743e-05,1.6744162138596322e-05,8.45658950400489e-06,7.572174768748579e-06,1.2684678785352803e-05,1.795911559024786e-05
complementary,1,0,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,13,1,12.33622758948339,0.0,7.317419421793614e-06,7.317419421793614e-06,1.0821652441407717e-05,0.0,0.0,5.68867293825055e-06,7.74318190292415e-06
complete,18,0,0,JJ,8.846339090006585e-05,11304.111111111111,13.46455993103645,0.0011911206284766411,8,16,8.33622758948339,8.876078489822367e-05,7.166825455716498e-05,7.166825455716498e-05,9.344968007461497e-05,0.00010701095253471795,0.00010088870621615904,0.00011982595017072626,8.13787512201784e-05
completed,3,0,0,VBN,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,9,3,10.751265088762233,1.283729284665208e-05,1.5811164934120918e-05,1.5811164934120918e-05,2.2041096410868724e-05,1.6295567440130293e-05,1.4591329584362441e-05,2.15131497216459e-05,1.8691407760441522e-05
completely,10,0,0,RB,4.914632827781436e-05,20347.4,14.3125568375914,0.0007034096168351435,10,10,9.014299494596028,5.0148104136716125e-05,1.9932126675336234e-05,1.9932126675336234e-05,3.5986792822703075e-05,6.365764361040148e-05,5.7000142026095965e-05,6.260294965189366e-05,2.880971700989616e-05
complex,1,0,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,2.805897993597868e-06,2.805897993597868e-06,5.084498976369679e-06,0.0,0.0,2.1237712302802014e-06,3.650876510902532e-06
complicate,1,0,0,VB,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,10,1,12.33622758948339,0.0,9.34718617596441e-07,9.34718617596441e-07,1.939085194153712e-06,0.0,0.0,5.393704711822733e-07,1.2506721833818282e-06
complicated,8,0,0,VBD,3.931706262225149e-05,25434.25,14.634484932478761,0.0005753849605346634,11,8,9.33622758948339,4.018820711409522e-05,1.8431039797566223e-05,1.8431039797566223e-05,2.9894851785242016e-05,5.101462178581176e-05,4.567936420951193e-05,5.194820404160214e-05,2.5459362640596125e-05
complicating,1,0,0,VBG,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,12,1,12.33622758948339,0.0,9.34718617596441e-07,9.34718617596441e-07,1.939085194153712e-06,0.0,0.0,5.393704711822733e-07,1.2506721833818282e-06
compliment,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,10,1,12.33622758948339,0.0,5.684635495138521e-06,5.684635495138521e-06,8.710317071626378e-06,0.0,0.0,3.7081719893781293e-06,6.5507591279575204e-06
compliments,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,11,1,12.33622758948339,0.0,3.580241941797097e-06,3.580241941797097e-06,6.295655467583294e-06,0.0,0.0,2.717921514941927e-06,4.380940635805132e-06
comply,2,0,0,VB,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,6,2,11.33622758948339,6.661916889097728e-06,3.1089827488043846e-05,3.1089827488043846e-05,3.2756523545667746e-05,8.45658950400489e-06,7.572174768748579e-06,2.822431560617305e-05,3.192536338245941e-05
component,3,0,0,NN,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,9,3,10.751265088762233,1.283729284665208e-05,4.949872120015104e-06,4.949872120015104e-06,9.260152981371912e-06,1.6295567440130293e-05,1.4591329584362441e-05,1.5852504890382723e-05,7.6685776084438e-06
components,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,10,1,12.33622758948339,0.0,4.879564837927999e-06,4.879564837927999e-06,7.496290638487901e-06,0.0,0.0,2.1237712302802014e-06,5.650358257064358e-06
compose,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,3.3955189276483657e-06,3.3955189276483657e-06,5.42816072289597e-06,0.0,0.0,2.1237712302802014e-06,4.843749143555895e-06
composition,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,11,1,12.33622758948339,0.0,1.1426642873505959e-06,1.1426642873505959e-06,2.664773997417309e-06,0.0,0.0,1.2325458032876237e-06,1.3195710704417371e-06
compositional,1,0,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,13,1,12.33622758948339,0.0,1.3947670513230934e-07,1.3947670513230934e-07,4.226431031900395e-07,0.0,0.0,7.725358311203989e-08,4.094462505115071e-09
composting,2,0,0,VBG,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,10,1,12.33622758948339,7.950959111015504e-06,4.8364360527202904e-06,4.8364360527202904e-06,9.327905811544872e-06,5.903962438569465e-06,9.037346603094196e-06,4.5003723689271045e-06,3.0070127284583123e-06
compound,4,0,0,NN,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,8,4,10.33622758948339,1.869670844537541e-05,8.733524214276313e-06,8.733524214276313e-06,1.324361793047692e-05,2.3733467563570175e-05,2.125135247190011e-05,2.2790585481782044e-05,1.2494625231924845e-05
comprehend,2,0,0,VB,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,10,2,11.33622758948339,6.661916889097728e-06,7.441337179560957e-06,7.441337179560957e-06,1.3915818112508961e-05,8.45658950400489e-06,7.572174768748579e-06,1.366465588216129e-05,8.722763284108941e-06
comprehensive,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,13,1,12.33622758948339,0.0,2.3134021180694665e-06,2.3134021180694665e-06,4.311660224488055e-06,0.0,0.0,1.4447423335239526e-06,3.0070127284583123e-06
comprendo,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,2.577213238802588e-06,2.577213238802588e-06,3.631322637321887e-06,0.0,0.0,6.612474526513431e-07,3.470333625960398e-06
compressor,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,10,1,12.33622758948339,0.0,5.0215106222095464e-05,5.0215106222095464e-05,3.117379394835849e-05,0.0,0.0,1.1630175784867796e-05,5.189594743154955e-05
compressors,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,11,1,12.33622758948339,0.0,1.6759476844740313e-06,1.6759476844740313e-06,3.0069024672628463e-06,0.0,0.0,9.354706609567607e-07,2.4571840345153876e-06
compromise,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,10,2,11.33622758948339,6.661916889097728e-06,9.274654961255049e-06,9.274654961255049e-06,1.4510438173652181e-05,8.45658950400489e-06,7.572174768748579e-06,1.1298711177009378e-05,1.1052226175717893e-05
compromised,11,0,0,VBD,5.40609611055958e-05,18497.636363636364,14.175053313841465,0.0007663170058693303,11,11,8.876795970846091,5.498314729872049e-05,5.29362287017678e-05,5.29362287017678e-05,6.377051698493696e-05,6.97952127118909e-05,6.249582629334571e-05,8.127838182991711e-05,6.302460520976162e-05
compromises,1,0,0,VBZ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,11,1,12.33622758948339,0.0,2.2706327394051547e-06,2.2706327394051547e-06,4.271208479997116e-06,0.0,0.0,1.2325458032876237e-06,2.790562309170708e-06
compunction,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,11,1,12.33622758948339,0.0,5.462029890903713e-07,5.462029890903713e-07,1.5187268821534646e-06,0.0,0.0,5.959562125786256e-07,5.903962410465118e-07
computer,8,0,0,NN,3.931706262225149e-05,25434.25,14.634484932478761,0.0005753849605346634,8,8,9.33622758948339,4.018820711409522e-05,1.5373032890023465e-05,1.5373032890023465e-05,2.6789457059659807e-05,5.101462178581176e-05,4.567936420951193e-05,5.0205364879578434e-05,1.9961839309423916e-05
computers,5,0,0,NNS,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,9,5,10.014299494596028,2.432117806764474e-05,3.126218389065496e-05,3.126218389065496e-05,2.7879913917128528e-05,3.087312895008727e-05,2.764432729736492e-05,3.2838056731857764e-05,3.8035595718154586e-05
con,5,0,0,JJ,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,3,4,10.33622758948339,2.5358625334473134e-05,4.5591810660055324e-05,4.5591810660055324e-05,4.937696108033685e-05,2.8680255307405157e-05,2.882352724064868e-05,4.137052661975506e-05,4.8814478125470826e-05
conceal,6,0,0,NN,2.9487796966688618e-05,33912.333333333336,15.049522431757605,0.00044377726191329424,7,5,10.014299494596028,3.077560550337679e-05,1.3106634867011883e-05,1.3106634867011883e-05,2.1052659856445496e-05,3.5665845980947125e-05,3.498066207745675e-05,3.124352326475753e-05,1.3988898250460086e-05
concealed,1,0,0,VBD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,9.488552749700828e-07,9.488552749700828e-07,1.786121231987813e-06,0.0,0.0,4.898579474604611e-07,1.5224174996975084e-06
conceited,1,0,0,VBD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,1.0695415857362913e-06,1.0695415857362913e-06,2.2507774172507262e-06,0.0,0.0,9.354706609567607e-07,1.6111553680448765e-06
concentrate,8,0,0,NN,3.931706262225149e-05,25434.25,14.634484932478761,0.0005753849605346634,11,7,9.528872667425786,4.118151767134478e-05,5.601178242398046e-05,5.601178242398046e-05,5.188889258822681e-05,4.903986928245874e-05,4.6808396778418e-05,5.345307909701053e-05,6.151454591030846e-05
concentrated,1,0,0,VBN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,12,1,12.33622758948339,0.0,7.511526601885468e-06,7.511526601885468e-06,1.046387444009467e-05,0.0,0.0,3.7081719893781293e-06,8.231507420291436e-06
concentrates,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,12,1,12.33622758948339,0.0,6.994633005483757e-07,6.994633005483757e-07,1.6581871230722645e-06,0.0,0.0,5.393704711822733e-07,9.443956942746499e-07
concept,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,7,2,11.33622758948339,6.661916889097728e-06,7.97022485068146e-06,7.97022485068146e-06,1.3770182976676908e-05,8.45658950400489e-06,7.572174768748579e-06,1.2208689909760113e-05,9.463987002636848e-06
concern,6,0,0,NN,2.9487796966688618e-05,33912.333333333336,15.049522431757605,0.00044377726191329424,7,6,9.751265088762233,2.9758418138566335e-05,3.1782665893863645e-05,3.1782665893863645e-05,3.946023594451385e-05,3.777512248737648e-05,3.382449026878221e-05,4.301708380932793e-05,3.937611554590078e-05
concerned,4,0,0,JJ,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,9,4,10.33622758948339,1.869670844537541e-05,1.2197704452466704e-05,1.2197704452466704e-05,1.9786420107014358e-05,2.3733467563570175e-05,2.125135247190011e-05,2.5787839130415068e-05,1.5276502904438265e-05
concerns,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,1.5180417429086357e-06,1.5180417429086357e-06,3.313829574117035e-06,0.0,0.0,1.2325458032876237e-06,1.995633778158749e-06
concert,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,1.2843317887860902e-06,1.2843317887860902e-06,2.570255521918043e-06,0.0,0.0,9.354706609567607e-07,1.810632229123244e-06
concerts,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,8.813487650397955e-07,8.813487650397955e-07,1.6487489310641423e-06,0.0,0.0,3.130275055968428e-07,1.3484429850192135e-06
concoct,1,0,0,VB,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,1.0930491801811918e-06,1.0930491801811918e-06,2.2591150062570877e-06,0.0,0.0,6.612474526513431e-07,1.574859578284748e-06
concubines,2,0,0,NNS,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,10,1,12.33622758948339,7.950959111015504e-06,0.00012087011977553384,0.00012087011977553384,5.83052128221569e-05,5.903962438569465e-06,9.037346603094196e-06,1.1630175784867796e-05,7.824517847282602e-05
concur,2,0,0,VBP,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,6,2,11.33622758948339,6.661916889097728e-06,8.036747566219908e-06,8.036747566219908e-06,1.1775827376214532e-05,8.45658950400489e-06,7.572174768748579e-06,1.1116715430459231e-05,1.0092682209259412e-05
condemn,1,0,0,VBP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,7.054900341074648e-07,7.054900341074648e-07,1.3867980138869334e-06,0.0,0.0,4.073370745907704e-07,9.940238290836797e-07
condition,4,0,0,NN,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,9,4,10.33622758948339,1.869670844537541e-05,1.1803534991446518e-05,1.1803534991446518e-05,1.8244394252162147e-05,2.3733467563570175e-05,2.125135247190011e-05,2.4866651624950314e-05,1.598851218604468e-05
conditioning,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,12,1,12.33622758948339,0.0,7.807110737853574e-07,7.807110737853574e-07,2.1410252282603626e-06,0.0,0.0,8.274433364728057e-07,8.883450949609141e-07
conditions,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,10,1,12.33622758948339,0.0,7.807110737853574e-07,7.807110737853574e-07,2.1410252282603626e-06,0.0,0.0,8.274433364728057e-07,8.883450949609141e-07
condolence,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,10,1,12.33622758948339,0.0,4.0266624007955827e-07,4.0266624007955827e-07,9.40281292744534e-07,0.0,0.0,3.4132037629503505e-07,4.828136924735487e-07
condolences,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,11,1,12.33622758948339,0.0,2.2292656354511572e-06,2.2292656354511572e-06,4.136998638956176e-06,0.0,0.0,1.4447423335239526e-06,2.96166121203614e-06
conduct,1,0,0,VB,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,9.536425892201253e-07,9.536425892201253e-07,1.6893967778372837e-06,0.0,0.0,4.073370745907704e-07,1.5054471920281631e-06
conducting,2,0,0,VBG,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,10,2,11.33622758948339,6.661916889097728e-06,1.4262991515530829e-05,1.4262991515530829e-05,1.7309059185287933e-05,8.45658950400489e-06,7.572174768748579e-06,1.366465588216129e-05,1.6631067208772914e-05
conductor,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,3.485599903683856e-06,3.485599903683856e-06,5.583910746784436e-06,0.0,0.0,2.1237712302802014e-06,4.6490503920193654e-06
conductors,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,10,1,12.33622758948339,0.0,5.4605828122355935e-06,5.4605828122355935e-06,8.710317071626378e-06,0.0,0.0,3.7081719893781293e-06,6.0711977945470256e-06
cone,11,0,0,NNP,5.40609611055958e-05,18497.636363636364,14.175053313841465,0.0007663170058693303,4,6,9.751265088762233,6.118289917988455e-05,1.1980216961196066e-05,1.1980216961196066e-05,2.4297770103616183e-05,5.5086788828625196e-05,5.75551469526431e-05,3.8225413580397184e-05,1.3706179368441826e-05
cones,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,7.024671614390263e-07,7.024671614390263e-07,1.5204841819000072e-06,0.0,0.0,4.46170426529461e-07,1.1492802409430611e-06
coney,2,0,0,NNP,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,5,2,11.33622758948339,6.661916889097728e-06,4.553159061770924e-06,4.553159061770924e-06,7.466606462114654e-06,8.45658950400489e-06,7.572174768748579e-06,8.937493634105528e-06,7.193338683179748e-06
conference,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,10,2,11.33622758948339,6.661916889097728e-06,1.892227804666562e-05,1.892227804666562e-05,2.1132394384552502e-05,8.45658950400489e-06,7.572174768748579e-06,1.886453435502263e-05,2.0178434391405376e-05
confess,2,0,0,VBP,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,7,2,11.33622758948339,6.661916889097728e-06,4.304938619346529e-06,4.304938619346529e-06,7.529221612709871e-06,8.45658950400489e-06,7.572174768748579e-06,8.784769930706797e-06,5.887792069377974e-06
confetti,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,8,1,12.33622758948339,7.950959111015504e-06,1.5337125601183517e-06,1.5337125601183517e-06,3.797123588255527e-06,5.903962438569465e-06,9.037346603094196e-06,1.067504057548253e-06,7.863837032444754e-07
confidence,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,10,2,11.33622758948339,6.661916889097728e-06,2.2018076884078135e-06,2.2018076884078135e-06,4.699482707744156e-06,8.45658950400489e-06,7.572174768748579e-06,8.297039394046353e-06,3.2289090903065877e-06
confident,3,0,0,JJ,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,9,3,10.751265088762233,1.283729284665208e-05,4.951808803141507e-06,4.951808803141507e-06,1.0698411776395032e-05,1.6295567440130293e-05,1.4591329584362441e-05,1.8924081399654426e-05,6.976327058420349e-06
configuration,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,13,1,12.33622758948339,0.0,5.354780156420323e-06,5.354780156420323e-06,7.280412487246344e-06,0.0,0.0,2.717921514941927e-06,7.304941054004787e-06
confined,1,0,0,VBD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,3.218261172684439e-07,3.218261172684439e-07,7.218251265983769e-07,0.0,0.0,2.2249031936268132e-07,3.3896828219274657e-07
confinement,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,11,1,12.33622758948339,0.0,5.80338341707707e-06,5.80338341707707e-06,7.280412487246344e-06,0.0,0.0,2.1237712302802014e-06,7.518295151505005e-06
confirm,6,0,0,NN,2.9487796966688618e-05,33912.333333333336,15.049522431757605,0.00044377726191329424,7,5,10.014299494596028,3.077560550337679e-05,4.5807570569513684e-05,4.5807570569513684e-05,5.254426244166802e-05,3.5665845980947125e-05,3.498066207745675e-05,4.46123185133637e-05,4.8947038653237624e-05
confirmation,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,12,2,11.33622758948339,6.661916889097728e-06,4.012074648813793e-06,4.012074648813793e-06,6.416692088807844e-06,8.45658950400489e-06,7.572174768748579e-06,8.856136683836351e-06,6.055580840551935e-06
confirmed,12,0,0,VBN,5.8975593933377235e-05,16956.166666666668,14.049522431757605,0.0008285789298932112,9,9,9.166302588041077,6.294354721813911e-05,9.285003945172493e-05,9.285003945172493e-05,7.590181986469118e-05,6.731552996257311e-05,6.482879947088496e-05,7.09625620031411e-05,0.00010237019032233563
